,lat,lon,,
2910,40.05235672,140,,
2911,40.05235672,107.5,,
2912,40.05235672,110,,
2913,40.05235672,111.25,,
2914,40.05235672,112.5,,
2915,40.05235672,37.5,,
2916,40.05235672,106.25,,
2917,40.05235672,280,,
2918,40.05235672,278.75,,
2919,40.05235672,127.5,,
2920,40.05235672,128.75,,
2921,40.05235672,8.75,,
2922,40.05235672,42.5,,
2923,40.05235672,270,,
2924,40.05235672,10,,
2925,40.05235672,45,,
2926,40.05235672,98.75,,
2927,40.05235672,97.5,,
2928,40.05235672,352.5,,
2929,40.05235672,0,,
2930,40.05235672,95,,
2931,40.05235672,355,,
2932,40.05235672,356.25,,
2933,40.05235672,351.25,,
2934,40.05235672,277.5,,
2935,40.05235672,78.75,,
2936,40.05235672,276.25,,
2937,40.05235672,275,,
2938,40.05235672,273.75,,
2939,40.05235672,272.5,,
2940,40.05235672,268.75,,
2941,40.05235672,271.25,,
2942,40.05235672,265,,
2943,40.05235672,72.5,,
2944,40.05235672,255,,
2945,40.05235672,71.25,,
2946,40.05235672,70,,
2947,40.05235672,68.75,,
2948,40.05235672,67.5,,
2949,40.05235672,65,,
2950,40.05235672,66.25,,
2951,40.05235672,52.5,,
2952,40.05235672,248.75,,
2953,40.05235672,240,,
2954,40.05235672,238.75,,
2955,40.99476624,288.75,,
2956,40.99476624,287.5,,
2957,40.99476624,286.25,,
2958,40.99476624,141.25,,
2959,40.99476624,117.5,,
2960,40.99476624,22.5,,
2961,40.99476624,23.75,,
2962,40.99476624,25,,
2963,40.99476624,20,,
2964,40.99476624,26.25,,
2965,40.99476624,27.5,,
2966,40.99476624,115,,
2967,40.99476624,116.25,,
2968,40.99476624,28.75,,
2969,40.99476624,30,,
2970,40.99476624,31.25,,
2971,40.99476624,21.25,,
2972,40.99476624,32.5,,
2973,40.99476624,33.75,,
2974,40.99476624,35,,
2975,40.99476624,47.5,,
2976,40.99476624,15,,
2977,40.99476624,43.75,,
2978,40.99476624,13.75,,
2979,40.99476624,17.5,,
2980,40.99476624,48.75,,
2981,40.99476624,46.25,,
2982,40.99476624,50,,
2983,40.99476624,16.25,,
2984,40.99476624,36.25,,
2985,40.99476624,38.75,,
2986,40.99476624,40,,
2987,40.99476624,41.25,,
2988,40.99476624,283.75,,
2989,40.99476624,282.5,,
2990,40.99476624,285,,
2991,40.99476624,118.75,,
2992,40.99476624,120,,
2993,40.99476624,121.25,,
2994,40.99476624,123.75,,
2995,40.99476624,125,,
2996,40.99476624,281.25,,
2997,40.99476624,113.75,,
2998,40.99476624,122.5,,
2999,40.99476624,126.25,,
3000,40.99476624,140,,
3001,40.99476624,107.5,,
3002,40.99476624,108.75,,
3003,40.99476624,110,,
3004,40.99476624,111.25,,
3005,40.99476624,112.5,,
3006,40.99476624,37.5,,
3007,40.99476624,280,,
3008,40.99476624,12.5,,
3009,40.99476624,278.75,,
3010,40.99476624,128.75,,
3011,40.99476624,130,,
3012,40.99476624,8.75,,
3013,40.99476624,42.5,,
3014,40.99476624,270,,
3015,40.99476624,10,,
3016,40.99476624,45,,
3017,40.99476624,352.5,,
3018,40.99476624,0,,
3019,40.99476624,353.75,,
3020,40.99476624,355,,
3021,40.99476624,356.25,,
3022,40.99476624,1.25,,
3023,40.99476624,2.5,,
3024,40.99476624,80,,
3025,40.99476624,351.25,,
3026,40.99476624,277.5,,
3027,40.99476624,276.25,,
3028,40.99476624,275,,
3029,40.99476624,272.5,,
3030,40.99476624,268.75,,
3031,40.99476624,271.25,,
3032,40.99476624,73.75,,
3033,40.99476624,262.5,,
3034,40.99476624,263.75,,
3035,40.99476624,82.5,,
3036,40.99476624,261.25,,
3037,40.99476624,72.5,,
3038,40.99476624,255,,
3039,40.99476624,71.25,,
3040,40.99476624,70,,
3041,40.99476624,60,,
3042,40.99476624,68.75,,
3043,40.99476624,61.25,,
3044,40.99476624,248.75,,
3045,40.99476624,247.5,,
3046,40.99476624,237.5,,
3047,40.99476624,236.25,,
3048,41.93717194,288.75,,
3049,41.93717194,287.5,,
3050,41.93717194,286.25,,
3051,41.93717194,141.25,,
3052,41.93717194,142.5,,
3053,41.93717194,143.75,,
3054,41.93717194,117.5,,
3055,41.93717194,22.5,,
3056,41.93717194,23.75,,
3057,41.93717194,25,,
3058,41.93717194,20,,
3059,41.93717194,26.25,,
3060,41.93717194,27.5,,
3061,41.93717194,115,,
3062,41.93717194,116.25,,
3063,41.93717194,31.25,,
3064,41.93717194,21.25,,
3065,41.93717194,32.5,,
3066,41.93717194,33.75,,
3067,41.93717194,35,,
3068,41.93717194,47.5,,
3069,41.93717194,15,,
3070,41.93717194,43.75,,
3071,41.93717194,13.75,,
3072,41.93717194,48.75,,
3073,41.93717194,46.25,,
3074,41.93717194,16.25,,
3075,41.93717194,36.25,,
3076,41.93717194,41.25,,
3077,41.93717194,283.75,,
3078,41.93717194,118.75,,
3079,41.93717194,120,,
3080,41.93717194,121.25,,
3081,41.93717194,123.75,,
3082,41.93717194,125,,
3083,41.93717194,113.75,,
3084,41.93717194,122.5,,
3085,41.93717194,126.25,,
3086,41.93717194,140,,
3087,41.93717194,280,,
3088,41.93717194,12.5,,
3089,41.93717194,11.25,,
3090,41.93717194,278.75,,
3091,41.93717194,127.5,,
3092,41.93717194,128.75,,
3093,41.93717194,130,,
3094,41.93717194,8.75,,
3095,41.93717194,42.5,,
3096,41.93717194,270,,
3097,41.93717194,10,,
3098,41.93717194,45,,
3099,41.93717194,352.5,,
3100,41.93717194,0,,
3101,41.93717194,353.75,,
3102,41.93717194,355,,
3103,41.93717194,356.25,,
3104,41.93717194,358.75,,
3105,41.93717194,1.25,,
3106,41.93717194,2.5,,
3107,41.93717194,351.25,,
3108,41.93717194,277.5,,
3109,41.93717194,276.25,,
3110,41.93717194,275,,
3111,41.93717194,273.75,,
3112,41.93717194,272.5,,
3113,41.93717194,268.75,,
3114,41.93717194,271.25,,
3115,41.93717194,266.25,,
3116,41.93717194,82.5,,
3117,41.93717194,72.5,,
3118,41.93717194,86.25,,
3119,41.93717194,70,,
3120,41.93717194,60,,
3121,41.93717194,61.25,,
3122,41.93717194,248.75,,
3123,41.93717194,237.5,,
3124,42.87958145,288.75,,
3125,42.87958145,287.5,,
3126,42.87958145,286.25,,
3127,42.87958145,141.25,,
3128,42.87958145,142.5,,
3129,42.87958145,143.75,,
3130,42.87958145,145,,
3131,42.87958145,18.75,,
3132,42.87958145,22.5,,
3133,42.87958145,23.75,,
3134,42.87958145,25,,
3135,42.87958145,20,,
3136,42.87958145,26.25,,
3137,42.87958145,27.5,,
3138,42.87958145,21.25,,
3139,42.87958145,290,,
3140,42.87958145,47.5,,
3141,42.87958145,13.75,,
3142,42.87958145,17.5,,
3143,42.87958145,46.25,,
3144,42.87958145,16.25,,
3145,42.87958145,40,,
3146,42.87958145,41.25,,
3147,42.87958145,283.75,,
3148,42.87958145,131.25,,
3149,42.87958145,282.5,,
3150,42.87958145,285,,
3151,42.87958145,118.75,,
3152,42.87958145,120,,
3153,42.87958145,121.25,,
3154,42.87958145,123.75,,
3155,42.87958145,125,,
3156,42.87958145,281.25,,
3157,42.87958145,122.5,,
3158,42.87958145,126.25,,
3159,42.87958145,140,,
3160,42.87958145,280,,
3161,42.87958145,12.5,,
3162,42.87958145,11.25,,
3163,42.87958145,278.75,,
3164,42.87958145,127.5,,
3165,42.87958145,128.75,,
3166,42.87958145,130,,
3167,42.87958145,133.75,,
3168,42.87958145,270,,
3169,42.87958145,10,,
3170,42.87958145,45,,
3171,42.87958145,6.25,,
3172,42.87958145,352.5,,
3173,42.87958145,0,,
3174,42.87958145,353.75,,
3175,42.87958145,355,,
3176,42.87958145,356.25,,
3177,42.87958145,357.5,,
3178,42.87958145,358.75,,
3179,42.87958145,1.25,,
3180,42.87958145,2.5,,
3181,42.87958145,3.75,,
3182,42.87958145,81.25,,
3183,42.87958145,351.25,,
3184,42.87958145,77.5,,
3185,42.87958145,277.5,,
3186,42.87958145,78.75,,
3187,42.87958145,276.25,,
3188,42.87958145,76.25,,
3189,42.87958145,275,,
3190,42.87958145,75,,
3191,42.87958145,273.75,,
3192,42.87958145,272.5,,
3193,42.87958145,268.75,,
3194,42.87958145,271.25,,
3195,42.87958145,267.5,,
3196,42.87958145,263.75,,
3197,42.87958145,266.25,,
3198,42.87958145,93.75,,
3199,42.87958145,71.25,,
3200,42.87958145,70,,
3201,42.87958145,58.75,,
3202,42.87958145,60,,
3203,42.87958145,68.75,,
3204,42.87958145,88.75,,
3205,42.87958145,90,,
3206,42.87958145,253.75,,
3207,42.87958145,52.5,,
3208,42.87958145,247.5,,
3209,42.87958145,132.5,,
3210,42.87958145,245,,
3211,42.87958145,236.25,,
3212,43.82199097,141.25,,
3213,43.82199097,142.5,,
3214,43.82199097,143.75,,
3215,43.82199097,145,,
3216,43.82199097,117.5,,
3217,43.82199097,18.75,,
3218,43.82199097,22.5,,
3219,43.82199097,23.75,,
3220,43.82199097,25,,
3221,43.82199097,20,,
3222,43.82199097,26.25,,
3223,43.82199097,27.5,,
3224,43.82199097,116.25,,
3225,43.82199097,28.75,,
3226,43.82199097,21.25,,
3227,43.82199097,290,,
3228,43.82199097,15,,
3229,43.82199097,43.75,,
3230,43.82199097,13.75,,
3231,43.82199097,17.5,,
3232,43.82199097,46.25,,
3233,43.82199097,16.25,,
3234,43.82199097,38.75,,
3235,43.82199097,40,,
3236,43.82199097,283.75,,
3237,43.82199097,131.25,,
3238,43.82199097,282.5,,
3239,43.82199097,118.75,,
3240,43.82199097,120,,
3241,43.82199097,121.25,,
3242,43.82199097,123.75,,
3243,43.82199097,125,,
3244,43.82199097,281.25,,
3245,43.82199097,122.5,,
3246,43.82199097,126.25,,
3247,43.82199097,280,,
3248,43.82199097,12.5,,
3249,43.82199097,11.25,,
3250,43.82199097,278.75,,
3251,43.82199097,127.5,,
3252,43.82199097,128.75,,
3253,43.82199097,130,,
3254,43.82199097,8.75,,
3255,43.82199097,42.5,,
3256,43.82199097,133.75,,
3257,43.82199097,270,,
3258,43.82199097,10,,
3259,43.82199097,45,,
3260,43.82199097,6.25,,
3261,43.82199097,7.5,,
3262,43.82199097,352.5,,
3263,43.82199097,0,,
3264,43.82199097,5,,
3265,43.82199097,353.75,,
3266,43.82199097,355,,
3267,43.82199097,356.25,,
3268,43.82199097,357.5,,
3269,43.82199097,358.75,,
3270,43.82199097,1.25,,
3271,43.82199097,2.5,,
3272,43.82199097,3.75,,
3273,43.82199097,80,,
3274,43.82199097,81.25,,
3275,43.82199097,351.25,,
3276,43.82199097,77.5,,
3277,43.82199097,276.25,,
3278,43.82199097,272.5,,
3279,43.82199097,268.75,,
3280,43.82199097,271.25,,
3281,43.82199097,267.5,,
3282,43.82199097,263.75,,
3283,43.82199097,266.25,,
3284,43.82199097,82.5,,
3285,43.82199097,83.75,,
3286,43.82199097,256.25,,
3287,43.82199097,86.25,,
3288,43.82199097,87.5,,
3289,43.82199097,88.75,,
3290,43.82199097,90,,
3291,43.82199097,51.25,,
3292,43.82199097,247.5,,
3293,43.82199097,243.75,,
3294,43.82199097,132.5,,
3295,43.82199097,238.75,,
3296,43.82199097,237.5,,
3297,43.82199097,236.25,,
3298,44.76439667,286.25,,
3299,44.76439667,141.25,,
3300,44.76439667,142.5,,
3301,44.76439667,143.75,,
3302,44.76439667,296.25,,
3303,44.76439667,18.75,,
3304,44.76439667,22.5,,
3305,44.76439667,23.75,,
3306,44.76439667,25,,
3307,44.76439667,20,,
3308,44.76439667,26.25,,
3309,44.76439667,27.5,,
3310,44.76439667,28.75,,
3311,44.76439667,21.25,,
3312,44.76439667,33.75,,
3313,44.76439667,35,,
3314,44.76439667,15,,
3315,44.76439667,43.75,,
3316,44.76439667,13.75,,
3317,44.76439667,17.5,,
3318,44.76439667,16.25,,
3319,44.76439667,36.25,,
3320,44.76439667,38.75,,
3321,44.76439667,40,,
3322,44.76439667,41.25,,
3323,44.76439667,131.25,,
3324,44.76439667,285,,
3325,44.76439667,120,,
3326,44.76439667,121.25,,
3327,44.76439667,123.75,,
3328,44.76439667,125,,
3329,44.76439667,281.25,,
3330,44.76439667,122.5,,
3331,44.76439667,126.25,,
3332,44.76439667,37.5,,
3333,44.76439667,280,,
3334,44.76439667,12.5,,
3335,44.76439667,11.25,,
3336,44.76439667,127.5,,
3337,44.76439667,128.75,,
3338,44.76439667,130,,
3339,44.76439667,8.75,,
3340,44.76439667,42.5,,
3341,44.76439667,270,,
3342,44.76439667,10,,
3343,44.76439667,6.25,,
3344,44.76439667,7.5,,
3345,44.76439667,0,,
3346,44.76439667,5,,
3347,44.76439667,358.75,,
3348,44.76439667,1.25,,
3349,44.76439667,2.5,,
3350,44.76439667,3.75,,
3351,44.76439667,78.75,,
3352,44.76439667,272.5,,
3353,44.76439667,268.75,,
3354,44.76439667,271.25,,
3355,44.76439667,267.5,,
3356,44.76439667,266.25,,
3357,44.76439667,82.5,,
3358,44.76439667,85,,
3359,44.76439667,86.25,,
3360,44.76439667,65,,
3361,44.76439667,132.5,,
3362,44.76439667,237.5,,
3363,44.76439667,236.25,,
3364,45.70680618,287.5,,
3365,45.70680618,295,,
3366,45.70680618,286.25,,
3367,45.70680618,300,,
3368,45.70680618,141.25,,
3369,45.70680618,18.75,,
3370,45.70680618,22.5,,
3371,45.70680618,23.75,,
3372,45.70680618,25,,
3373,45.70680618,20,,
3374,45.70680618,26.25,,
3375,45.70680618,27.5,,
3376,45.70680618,293.75,,
3377,45.70680618,28.75,,
3378,45.70680618,30,,
3379,45.70680618,21.25,,
3380,45.70680618,32.5,,
3381,45.70680618,33.75,,
3382,45.70680618,35,,
3383,45.70680618,15,,
3384,45.70680618,13.75,,
3385,45.70680618,17.5,,
3386,45.70680618,16.25,,
3387,45.70680618,36.25,,
3388,45.70680618,38.75,,
3389,45.70680618,40,,
3390,45.70680618,41.25,,
3391,45.70680618,283.75,,
3392,45.70680618,131.25,,
3393,45.70680618,285,,
3394,45.70680618,120,,
3395,45.70680618,121.25,,
3396,45.70680618,123.75,,
3397,45.70680618,125,,
3398,45.70680618,122.5,,
3399,45.70680618,126.25,,
3400,45.70680618,37.5,,
3401,45.70680618,12.5,,
3402,45.70680618,11.25,,
3403,45.70680618,127.5,,
3404,45.70680618,128.75,,
3405,45.70680618,130,,
3406,45.70680618,8.75,,
3407,45.70680618,42.5,,
3408,45.70680618,133.75,,
3409,45.70680618,10,,
3410,45.70680618,6.25,,
3411,45.70680618,7.5,,
3412,45.70680618,0,,
3413,45.70680618,5,,
3414,45.70680618,358.75,,
3415,45.70680618,1.25,,
3416,45.70680618,2.5,,
3417,45.70680618,3.75,,
3418,45.70680618,266.25,,
3419,45.70680618,85,,
3420,45.70680618,63.75,,
3421,45.70680618,251.25,,
3422,45.70680618,132.5,,
3423,45.70680618,241.25,,
3424,45.70680618,237.5,,
3425,46.6492157,288.75,,
3426,46.6492157,287.5,,
3427,46.6492157,300,,
3428,46.6492157,142.5,,
3429,46.6492157,18.75,,
3430,46.6492157,22.5,,
3431,46.6492157,23.75,,
3432,46.6492157,25,,
3433,46.6492157,20,,
3434,46.6492157,26.25,,
3435,46.6492157,27.5,,
3436,46.6492157,28.75,,
3437,46.6492157,30,,
3438,46.6492157,31.25,,
3439,46.6492157,21.25,,
3440,46.6492157,32.5,,
3441,46.6492157,33.75,,
3442,46.6492157,35,,
3443,46.6492157,47.5,,
3444,46.6492157,15,,
3445,46.6492157,43.75,,
3446,46.6492157,13.75,,
3447,46.6492157,17.5,,
3448,46.6492157,16.25,,
3449,46.6492157,36.25,,
3450,46.6492157,38.75,,
3451,46.6492157,40,,
3452,46.6492157,41.25,,
3453,46.6492157,131.25,,
3454,46.6492157,123.75,,
3455,46.6492157,125,,
3456,46.6492157,122.5,,
3457,46.6492157,126.25,,
3458,46.6492157,37.5,,
3459,46.6492157,280,,
3460,46.6492157,12.5,,
3461,46.6492157,11.25,,
3462,46.6492157,278.75,,
3463,46.6492157,127.5,,
3464,46.6492157,128.75,,
3465,46.6492157,130,,
3466,46.6492157,8.75,,
3467,46.6492157,133.75,,
3468,46.6492157,10,,
3469,46.6492157,6.25,,
3470,46.6492157,7.5,,
3471,46.6492157,0,,
3472,46.6492157,5,,
3473,46.6492157,357.5,,
3474,46.6492157,358.75,,
3475,46.6492157,1.25,,
3476,46.6492157,2.5,,
3477,46.6492157,3.75,,
3478,46.6492157,276.25,,
3479,46.6492157,75,,
3480,46.6492157,267.5,,
3481,46.6492157,263.75,,
3482,46.6492157,82.5,,
3483,46.6492157,83.75,,
3484,46.6492157,258.75,,
3485,46.6492157,51.25,,
3486,46.6492157,52.5,,
3487,46.6492157,246.25,,
3488,46.6492157,132.5,,
3489,46.6492157,242.5,,
3490,46.6492157,241.25,,
3491,46.6492157,240,,
3492,46.6492157,237.5,,
3493,47.5916214,18.75,,
3494,47.5916214,22.5,,
3495,47.5916214,23.75,,
3496,47.5916214,25,,
3497,47.5916214,20,,
3498,47.5916214,26.25,,
3499,47.5916214,27.5,,
3500,47.5916214,28.75,,
3501,47.5916214,307.5,,
3502,47.5916214,30,,
3503,47.5916214,31.25,,
3504,47.5916214,21.25,,
3505,47.5916214,32.5,,
3506,47.5916214,33.75,,
3507,47.5916214,35,,
3508,47.5916214,15,,
3509,47.5916214,13.75,,
3510,47.5916214,17.5,,
3511,47.5916214,16.25,,
3512,47.5916214,36.25,,
3513,47.5916214,38.75,,
3514,47.5916214,40,,
3515,47.5916214,131.25,,
3516,47.5916214,120,,
3517,47.5916214,123.75,,
3518,47.5916214,125,,
3519,47.5916214,122.5,,
3520,47.5916214,126.25,,
3521,47.5916214,107.5,,
3522,47.5916214,37.5,,
3523,47.5916214,106.25,,
3524,47.5916214,12.5,,
3525,47.5916214,11.25,,
3526,47.5916214,127.5,,
3527,47.5916214,128.75,,
3528,47.5916214,130,,
3529,47.5916214,8.75,,
3530,47.5916214,42.5,,
3531,47.5916214,10,,
3532,47.5916214,6.25,,
3533,47.5916214,7.5,,
3534,47.5916214,0,,
3535,47.5916214,5,,
3536,47.5916214,355,,
3537,47.5916214,356.25,,
3538,47.5916214,357.5,,
3539,47.5916214,358.75,,
3540,47.5916214,1.25,,
3541,47.5916214,2.5,,
3542,47.5916214,3.75,,
3543,47.5916214,80,,
3544,47.5916214,262.5,,
3545,47.5916214,87.5,,
3546,47.5916214,67.5,,
3547,47.5916214,248.75,,
3548,47.5916214,243.75,,
3549,47.5916214,132.5,,
3550,47.5916214,242.5,,
3551,47.5916214,240,,
3552,47.5916214,237.5,,
3553,48.53403091,291.25,,
3554,48.53403091,288.75,,
3555,48.53403091,18.75,,
3556,48.53403091,22.5,,
3557,48.53403091,23.75,,
3558,48.53403091,25,,
3559,48.53403091,20,,
3560,48.53403091,26.25,,
3561,48.53403091,27.5,,
3562,48.53403091,28.75,,
3563,48.53403091,30,,
3564,48.53403091,31.25,,
3565,48.53403091,21.25,,
3566,48.53403091,32.5,,
3567,48.53403091,33.75,,
3568,48.53403091,35,,
3569,48.53403091,15,,
3570,48.53403091,13.75,,
3571,48.53403091,17.5,,
3572,48.53403091,46.25,,
3573,48.53403091,16.25,,
3574,48.53403091,36.25,,
3575,48.53403091,38.75,,
3576,48.53403091,40,,
3577,48.53403091,41.25,,
3578,48.53403091,123.75,,
3579,48.53403091,125,,
3580,48.53403091,122.5,,
3581,48.53403091,126.25,,
3582,48.53403091,37.5,,
3583,48.53403091,12.5,,
3584,48.53403091,11.25,,
3585,48.53403091,278.75,,
3586,48.53403091,128.75,,
3587,48.53403091,130,,
3588,48.53403091,8.75,,
3589,48.53403091,10,,
3590,48.53403091,45,,
3591,48.53403091,6.25,,
3592,48.53403091,7.5,,
3593,48.53403091,0,,
3594,48.53403091,5,,
3595,48.53403091,355,,
3596,48.53403091,356.25,,
3597,48.53403091,357.5,,
3598,48.53403091,358.75,,
3599,48.53403091,1.25,,
3600,48.53403091,2.5,,
3601,48.53403091,3.75,,
3602,48.53403091,271.25,,
3603,48.53403091,258.75,,
3604,48.53403091,132.5,,
3605,48.53403091,135,,
3606,48.53403091,237.5,,
3607,48.53403091,236.25,,
3608,49.47644043,142.5,,
3609,49.47644043,117.5,,
3610,49.47644043,18.75,,
3611,49.47644043,22.5,,
3612,49.47644043,23.75,,
3613,49.47644043,25,,
3614,49.47644043,20,,
3615,49.47644043,26.25,,
3616,49.47644043,27.5,,
3617,49.47644043,28.75,,
3618,49.47644043,30,,
3619,49.47644043,31.25,,
3620,49.47644043,21.25,,
3621,49.47644043,32.5,,
3622,49.47644043,33.75,,
3623,49.47644043,35,,
3624,49.47644043,15,,
3625,49.47644043,43.75,,
3626,49.47644043,13.75,,
3627,49.47644043,17.5,,
3628,49.47644043,16.25,,
3629,49.47644043,36.25,,
3630,49.47644043,38.75,,
3631,49.47644043,40,,
3632,49.47644043,120,,
3633,49.47644043,121.25,,
3634,49.47644043,125,,
3635,49.47644043,37.5,,
3636,49.47644043,12.5,,
3637,49.47644043,11.25,,
3638,49.47644043,127.5,,
3639,49.47644043,8.75,,
3640,49.47644043,10,,
3641,49.47644043,6.25,,
3642,49.47644043,7.5,,
3643,49.47644043,0,,
3644,49.47644043,5,,
3645,49.47644043,358.75,,
3646,49.47644043,1.25,,
3647,49.47644043,2.5,,
3648,49.47644043,3.75,,
3649,49.47644043,73.75,,
3650,49.47644043,262.5,,
3651,49.47644043,260,,
3652,49.47644043,83.75,,
3653,49.47644043,72.5,,
3654,49.47644043,57.5,,
3655,49.47644043,247.5,,
3656,49.47644043,240,,
3657,49.47644043,237.5,,
3658,49.47644043,236.25,,
3659,49.47644043,235,,
3660,50.41884995,18.75,,
3661,50.41884995,22.5,,
3662,50.41884995,23.75,,
3663,50.41884995,25,,
3664,50.41884995,20,,
3665,50.41884995,26.25,,
3666,50.41884995,27.5,,
3667,50.41884995,28.75,,
3668,50.41884995,30,,
3669,50.41884995,31.25,,
3670,50.41884995,21.25,,
3671,50.41884995,32.5,,
3672,50.41884995,33.75,,
3673,50.41884995,35,,
3674,50.41884995,15,,
3675,50.41884995,43.75,,
3676,50.41884995,13.75,,
3677,50.41884995,17.5,,
3678,50.41884995,16.25,,
3679,50.41884995,36.25,,
3680,50.41884995,38.75,,
3681,50.41884995,40,,
3682,50.41884995,121.25,,
3683,50.41884995,123.75,,
3684,50.41884995,122.5,,
3685,50.41884995,37.5,,
3686,50.41884995,12.5,,
3687,50.41884995,11.25,,
3688,50.41884995,127.5,,
3689,50.41884995,8.75,,
3690,50.41884995,42.5,,
3691,50.41884995,10,,
3692,50.41884995,45,,
3693,50.41884995,6.25,,
3694,50.41884995,7.5,,
3695,50.41884995,5,,
3696,50.41884995,355,,
3697,50.41884995,356.25,,
3698,50.41884995,357.5,,
3699,50.41884995,1.25,,
3700,50.41884995,2.5,,
3701,50.41884995,3.75,,
3702,50.41884995,80,,
3703,50.41884995,262.5,,
3704,50.41884995,82.5,,
3705,50.41884995,83.75,,
3706,50.41884995,72.5,,
3707,50.41884995,255,,
3708,50.41884995,57.5,,
3709,50.41884995,248.75,,
3710,50.41884995,241.25,,
3711,50.41884995,137.5,,
3712,50.41884995,240,,
3713,51.36125565,18.75,,
3714,51.36125565,22.5,,
3715,51.36125565,23.75,,
3716,51.36125565,25,,
3717,51.36125565,20,,
3718,51.36125565,26.25,,
3719,51.36125565,27.5,,
3720,51.36125565,28.75,,
3721,51.36125565,30,,
3722,51.36125565,31.25,,
3723,51.36125565,21.25,,
3724,51.36125565,32.5,,
3725,51.36125565,33.75,,
3726,51.36125565,35,,
3727,51.36125565,15,,
3728,51.36125565,43.75,,
3729,51.36125565,13.75,,
3730,51.36125565,17.5,,
3731,51.36125565,46.25,,
3732,51.36125565,16.25,,
3733,51.36125565,36.25,,
3734,51.36125565,38.75,,
3735,51.36125565,40,,
3736,51.36125565,121.25,,
3737,51.36125565,107.5,,
3738,51.36125565,37.5,,
3739,51.36125565,12.5,,
3740,51.36125565,11.25,,
3741,51.36125565,128.75,,
3742,51.36125565,8.75,,
3743,51.36125565,42.5,,
3744,51.36125565,10,,
3745,51.36125565,6.25,,
3746,51.36125565,7.5,,
3747,51.36125565,0,,
3748,51.36125565,5,,
3749,51.36125565,95,,
3750,51.36125565,356.25,,
3751,51.36125565,357.5,,
3752,51.36125565,358.75,,
3753,51.36125565,1.25,,
3754,51.36125565,2.5,,
3755,51.36125565,3.75,,
3756,51.36125565,81.25,,
3757,51.36125565,350,,
3758,51.36125565,351.25,,
3759,51.36125565,75,,
3760,51.36125565,71.25,,
3761,51.36125565,58.75,,
3762,51.36125565,57.5,,
3763,51.36125565,55,,
3764,51.36125565,51.25,,
3765,51.36125565,246.25,,
3766,52.30366516,18.75,,
3767,52.30366516,22.5,,
3768,52.30366516,23.75,,
3769,52.30366516,25,,
3770,52.30366516,20,,
3771,52.30366516,26.25,,
3772,52.30366516,27.5,,
3773,52.30366516,28.75,,
3774,52.30366516,30,,
3775,52.30366516,31.25,,
3776,52.30366516,21.25,,
3777,52.30366516,32.5,,
3778,52.30366516,33.75,,
3779,52.30366516,47.5,,
3780,52.30366516,15,,
3781,52.30366516,43.75,,
3782,52.30366516,13.75,,
3783,52.30366516,17.5,,
3784,52.30366516,48.75,,
3785,52.30366516,16.25,,
3786,52.30366516,38.75,,
3787,52.30366516,40,,
3788,52.30366516,41.25,,
3789,52.30366516,125,,
3790,52.30366516,113.75,,
3791,52.30366516,107.5,,
3792,52.30366516,37.5,,
3793,52.30366516,12.5,,
3794,52.30366516,11.25,,
3795,52.30366516,103.75,,
3796,52.30366516,8.75,,
3797,52.30366516,42.5,,
3798,52.30366516,10,,
3799,52.30366516,45,,
3800,52.30366516,6.25,,
3801,52.30366516,7.5,,
3802,52.30366516,352.5,,
3803,52.30366516,0,,
3804,52.30366516,5,,
3805,52.30366516,353.75,,
3806,52.30366516,355,,
3807,52.30366516,356.25,,
3808,52.30366516,357.5,,
3809,52.30366516,358.75,,
3810,52.30366516,1.25,,
3811,52.30366516,3.75,,
3812,52.30366516,350,,
3813,52.30366516,351.25,,
3814,52.30366516,77.5,,
3815,52.30366516,82.5,,
3816,52.30366516,85,,
3817,52.30366516,86.25,,
3818,52.30366516,58.75,,
3819,52.30366516,253.75,,
3820,52.30366516,52.5,,
3821,52.30366516,246.25,,
3822,53.24607468,141.25,,
3823,53.24607468,18.75,,
3824,53.24607468,22.5,,
3825,53.24607468,23.75,,
3826,53.24607468,25,,
3827,53.24607468,20,,
3828,53.24607468,26.25,,
3829,53.24607468,27.5,,
3830,53.24607468,28.75,,
3831,53.24607468,30,,
3832,53.24607468,31.25,,
3833,53.24607468,21.25,,
3834,53.24607468,32.5,,
3835,53.24607468,33.75,,
3836,53.24607468,35,,
3837,53.24607468,15,,
3838,53.24607468,43.75,,
3839,53.24607468,13.75,,
3840,53.24607468,17.5,,
3841,53.24607468,48.75,,
3842,53.24607468,46.25,,
3843,53.24607468,50,,
3844,53.24607468,16.25,,
3845,53.24607468,36.25,,
3846,53.24607468,38.75,,
3847,53.24607468,40,,
3848,53.24607468,41.25,,
3849,53.24607468,12.5,,
3850,53.24607468,11.25,,
3851,53.24607468,102.5,,
3852,53.24607468,103.75,,
3853,53.24607468,8.75,,
3854,53.24607468,10,,
3855,53.24607468,45,,
3856,53.24607468,6.25,,
3857,53.24607468,7.5,,
3858,53.24607468,352.5,,
3859,53.24607468,0,,
3860,53.24607468,353.75,,
3861,53.24607468,355,,
3862,53.24607468,356.25,,
3863,53.24607468,357.5,,
3864,53.24607468,358.75,,
3865,53.24607468,1.25,,
3866,53.24607468,351.25,,
3867,53.24607468,78.75,,
3868,53.24607468,83.75,,
3869,53.24607468,70,,
3870,53.24607468,87.5,,
3871,53.24607468,91.25,,
3872,53.24607468,58.75,,
3873,53.24607468,253.75,,
